lon,lat,address,city_contribution
-1.1173154,41.5820467,"50196 La Muela, Zaragoza, Spain",265020
-1.113326,46.178844,"Malemort, 17138, France",94734.6
-1.110268,52.729949,"Sileby, UK",259998
-1.110112,38.6122134,"30510 Yecla DO, Murcia, Spain",1336310.05
-1.1064345,40.3456879,"Teruel, Spain",371000
-1.1063539,52.5863179,"Wigston, UK",340088
-1.103998,45.823752,"17320 Marennes, France",8000
-1.09477,47.407115,"44150 Saint-Herblon, France",115400
-1.0923964,51.26654,"Basingstoke, UK",4432135.97
-1.0879769,50.8197675,"Portsmouth, UK",7499406.78
-1.0872979,53.9599651,"York, UK",51485486.7
-1.086495,50.931636,"Hambledon, Waterlooville, UK",82003
-1.0828136,49.1154686,"50000 Saint-Lô, France",129559.2
-1.0779515,54.5974636,"Redcar TS10, UK",6517726.8
-1.067189,53.783524,"Selby YO8, UK",480159.6
-1.0574164,39.059789,"46620 Ayora, Valencia, Spain",952016.83
-1.0559209,51.2924778,"Chineham RG24, UK",1182672
-1.051945,43.708608,"40100 Dax, France",103617
-1.051409,43.724934,"40990 Saint-Paul-lès-Dax, France",165000
-1.0451745,53.8807389,"Escrick, York YO19, UK",36594
-1.028751,50.890312,"Waterlooville, UK",114500
-1.023942,53.69109,"Snaith, Goole DN14, UK",402302
-1.0208759,44.635606,"33470 Le Teich, France",213145.67
-0.9986794,52.544013,"Kibworth Harcourt, Leicester LE8, UK",1889917.94
-0.9965839,37.6256827,"Cartagena, Murcia, Spain",1696765.56
-0.9936306,53.100319,"Nottinghamshire, UK",206957
-0.989688,52.135107,"Towcester NN12, UK",937373.6
-0.9880419,38.7051649,"02660 Caudete, Albacete, Spain",228092
-0.987645,51.999326,"Buckingham MK18, UK",187697
-0.9859363,54.0371907,"York, UK",190847.5
-0.9847132,50.8518324,"Havant, UK",292418
-0.9781303,51.4542645,"Reading, UK",59928243.43
-0.974188,51.746997,"Thame OX9, UK",975174
-0.969392,43.531283,"Lahontan, France",93013.7
-0.965319,45.958879,"Basse Terre, 17300, France",82015
-0.963043,51.280906,"Hook RG27, UK",7582526.08
-0.957188,45.3227959,"33340 Gaillan-en-Médoc, France",77654.04
-0.9480051,38.0855528,"Orihuela, Alicante, Spain",656068.8
-0.945503,53.321356,"Retford DN22, UK",148918.75
-0.93899,51.007591,"Petersfield, UK",68150
-0.937928,50.848132,"Emsworth, UK",308774.5
-0.9137924,52.8960144,"Langar, Nottingham NG13, UK",490532.25
-0.90406,51.305296,"Hartley Wintney, Hook RG27, UK",1055599.6
-0.902894,51.535764,"Henley-on-Thames RG9, UK",294950
-0.902656,52.240477,"Northampton, UK",634299.24
-0.89016,38.1430472,"Cox, Alicante, Spain",114400
-0.8890853,41.6488226,"Zaragoza, Spain",39106223.8
-0.887126,52.766404,"Melton Mowbray LE13, UK",5169432.33
-0.879787,47.059407,"49300 Cholet, France",669669.8
-0.879365,51.428089,"Winnersh, UK",193280
-0.8765294,51.8986741,"North Marston, UK",54521.95
-0.861611,51.115613,"Bordon GU35, UK",43908.9
-0.8612206,38.6318196,"03400 Villena, Alicante, Spain",480273
-0.8603783,60.758261,"Unst, Shetland ZE2, UK",43078
-0.858801,46.364304,"85770 Vix, France",388902.85
-0.8476651,37.7505094,"Los Alcázares, Murcia, Spain",141000
-0.842655,51.277283,"Fleet, UK",1470092.39
-0.837243,46.782648,"85700 Pouzauges, France",148004
-0.834518,51.724376,"Princes Risborough HP27, UK",436702.86
-0.833861,51.410457,"Wokingham, UK",7949435.38
-0.8320217,52.0586991,"Wolverton Mill, Wolverton, Milton Keynes MK12, UK",479750
-0.830949,44.936317,"33160 Salaunes, France",54246.15
-0.8262729,51.342628499999996,"Yateley GU46, UK",814300
-0.8246595,41.7737488,"50830 Villanueva de Gállego, Zaragoza, Spain",43700
-0.8094705,51.8137073,"Buckinghamshire, UK",140546
-0.80657,53.0700391,"Newark-on-Trent, Newark NG24, UK",807196.39
-0.801777,51.07661,"Liphook, UK",370562
-0.798802,51.214321,"Farnham, UK",2813850.16
-0.7964597,38.4765073,"Elda, Alicante, Spain",3267248.02
-0.795353,51.366901,"Crowthorne, UK",3335342.63
-0.7913131,37.8354703,"30740 San Pedro del Pinatar, Murcia, Spain",181289.5
-0.7901334,41.8685433,"50800 Zuera, Zaragoza, Spain",33353.5
-0.788908,48.098688,"Changé, France",736884
-0.782209,44.811257,"33127 Saint-Jean-d'Illac, France",813228
-0.7769422,51.5719443,"Marlow SL7, UK",340460.62
-0.7768614,52.0595254,"Cleveland, Bradville, Milton Keynes MK13 7BA, UK",272500
-0.774936,50.83761,"Chichester, UK",581258.75
-0.774821,53.056291,"Balderton, Newark NG24, UK",29905
-0.7704126,38.3435941,"03680 Aspe, Alicante, Spain",312485
-0.7669906,48.0785146,"53000 Laval, France",626103.83
-0.7594171,52.0406224,"Milton Keynes, UK",13018092.59
-0.75398,51.41604,"Bracknell, UK",4319874.5
-0.753561,51.111707,"Grayshott, Hindhead GU26, UK",199336.25
-0.752615,51.2868939,"Farnborough, UK",13247717.53
-0.7497163,41.6324217,"50171 La Puebla de Alfindén, Zaragoza, Spain",36356.34
-0.748229,51.628611,"High Wycombe, UK",4125428.62
-0.743239,51.316221,"Frimley, Camberley, UK",51081.8
-0.742856,51.3353899,"Camberley, UK",662602
-0.737274,50.9868979,"Midhurst GU29, UK",456730.86
-0.731719,51.233476,"Tongham, UK",180989.34
-0.730249,52.396322,"Kettering, UK",240194.1
-0.726625,52.6695629,"Oakham LE15, UK",1003154.5
-0.7219,51.522414,"Maidenhead SL6, UK",2337082.27
-0.7194028,39.4726477,"46370 Chiva, Valencia, Spain",213839
-0.7181,44.895295,"33160 Saint-Médard-en-Jalles, France",434271.38
-0.713372,49.2649929,"14400 Saint-Loup-Hors, France",244043
-0.7125608,38.2699329,"Elche, Alicante, Spain",4543931.01
-0.693964,52.302419,"Wellingborough, UK",93125
-0.677914,44.873167,"33185 Le Haillan, France",748381
-0.6755624,51.4062365,"Ascot SL5, UK",684133
-0.6754845,51.3491744,"Lightwater GU18, UK",38712
-0.6737468,38.6287655,"03430 Onil, Alicante, Spain",259658.5
-0.6736488,51.4110476,"Berkshire House, High St, Ascot SL5 7HY, UK",48038.64
-0.669988,46.820776,"79140 Cerizay, France",134584.6
-0.667788,52.254748,"Wollaston, Wellingborough, UK",786796
-0.665847,51.364561,"Windlesham, UK",1560449
-0.660657,51.9196839,"Leighton Buzzard LU7, UK",166381
-0.656358,44.8448769,"Mérignac, France",392771.6
-0.6560172,51.539466,"Burnham, Slough, UK",664987.2
-0.655879,51.796078,"Tring HP23, UK",628781.64
-0.655162,45.029626,"33460 Cantenac, France",434154
-0.654621,44.762324,"33610 Canéjan, France",270300
-0.654413,53.588646,"Scunthorpe, UK",158345
-0.643582,52.912524,"Grantham, UK",37728
-0.6412173,51.8244799,"Beacon Court Pitstone Green Business Park, Quarry Rd, Pitstone, Leighton Buzzard LU7 9GY, UK",495510
-0.635502,47.4741829,"49070 Beaucouzé, France",129562.5
-0.630386,44.80583,"33600 Pessac, France",10057726.22
-0.623844,43.3987679,"64150 Abidos, France",295715.05
-0.618945,44.774267,"Gradignan, France",724456.1
-0.613576,51.4817279,"Windsor SL4, UK",987630
-0.613347,54.486335,"Whitby, UK",108520
-0.612808,51.185732,"Godalming, UK",1293948.7
-0.612333,51.709401,"Chesham HP5, UK",41407.65
-0.6087411,52.0686347,"Cranfield, Bedford MK43, UK",28717002.28
-0.6063927,38.8220593,"46870 Ontinyent, Valencia, Spain",1627970.15
-0.602211,43.050783,"64490 Sarrance, France",74331
-0.5950406,51.5105384,"Slough, UK",2643464.16
-0.59474,43.371812,"64150 Noguères, France",122116
-0.592193,46.5357259,"Sainte-Clotilde, 79160 Saint-Laurs, France",141617.56
-0.590629,47.505335,"Avrillé, France",153440.96
-0.5896357,39.5909456,"46180 Benaguasil, Valencia, Spain",466131.75
-0.588054,44.802614,"33400 Talence, France",6871501.69
-0.57918,44.837789,"Bordeaux, France",15522876.19
-0.5776167,38.6212635,"03440 Ibi, Alicante, Spain",809958.41
-0.573215,53.729988,"Brough HU15, UK",19799.75
-0.5713001,39.5455654,"46190 Riba-roja de Túria, Valencia, Spain",146340.55
-0.5712724,39.5455701,"Riba-roja de Túria, Valencia, Spain",336529.6
-0.570409,51.23622,"Guildford, UK",39012080.33
-0.5672574,44.7799813,"33140 Villenave-d'Ornon, France",148012.88
-0.5662178,51.6693383,"Little Chalfont, UK",183351.5
-0.56316600000000006,47.478419,"Angers, France",4585483.53
-0.5624264,39.6749702,"46163 Marines, Valencia, Spain",45900
-0.5600349,51.316774,"Woking, UK",3880206.3
-0.5599501,51.3147593,"Surrey, UK",3585591
-0.556804,47.950385,"53170 Meslay-du-Maine, France",278338.1
-0.5517843,39.5962965,"46185 La Pobla de Vallbona, Valencia, Spain",34000
-0.550637,52.362108,"Ringstead, UK",199009
-0.550602,38.9146211,"46850 L'Olleria, Valencia, Spain",183964.08
-0.549848,52.932657,"Welby, Grantham NG32, UK",4776
-0.5494064,38.8229998,"46890 Agullent, Valencia, Spain",509208.62
-0.547876,51.428825,"Egham, UK",16868571.26
-0.543784,44.812023,"Bègles, France",183700
-0.543056,44.712698,"33650 Martillac, France",1155790.63
-0.540579,53.230688,"Lincoln, UK",9701164.92
-0.5324968,51.4084014,"Thorpe, Egham TW20, UK",69125.4
-0.5254869,42.71649,"22888 Canfranc, Huesca, Spain",163000
-0.5248711,38.3964181,"Sant Vicent del Raspeig, Alicante, Spain",409605
-0.523108,44.880163,"33310 Lormont, France",4114085
-0.5222379,39.2272919,"46240 Carlet, Valencia, Spain",89296
-0.515525,51.43148,"Staines-upon-Thames, UK",393575
-0.5148165,52.0704014,"Stewartby, Bedford, UK",778440
-0.510508,49.20975,"14740 Bretteville-l'Orgueilleuse, France",137801
-0.509456,51.386491,"Chertsey, UK",577520
-0.5045206,39.1974843,"46250 L'Alcúdia, Valencia, Spain",175659.61
-0.504304,47.18238,"49310 Montilliers, France",10990
-0.4952455,38.9040119,"46893 Alfarrassí, Valencia, Spain",106873.75
-0.4906855,38.3459963,"Alicante, Spain",4875782.77
-0.488641,51.369813,"Addlestone, UK",4263896.31
-0.483919,50.829189,"Angmering, UK",207440.16
-0.4810937,38.6987066,"Alcoi, Alicante, Spain",1641529.44
-0.479611,51.5485,"Uxbridge, UK",16078033.49
-0.475554,51.487453,"Harmondsworth, West Drayton UB7, UK",405926.4
-0.474131,51.638763,"Rickmansworth WD3, UK",1177556.48
-0.472373,39.4322368,"Torrent, Valencia, Spain",823322.05
-0.4702895,39.2638755,"46230 Alginet, Valencia, Spain",205440
-0.4686798,51.4978415,"Holloway Farm, Harmondsworth Rd, Harmondsworth, West Drayton UB7, UK",202396
-0.4666546,52.1359729,"Bedford, UK",4128731.06
-0.46541,51.502985,"West Drayton, UK",71400
-0.464777,46.323716,"79000 Niort, France",220201
-0.4635383,39.4937868,"46940 Manises, Valencia, Spain",251585
-0.4620313,39.5915208,"46117 Bétera, Valencia, Spain",401997.9
-0.4598461,39.4563374,"Alaquàs, Valencia, Spain",154549.19
-0.457904,51.3716269,"Weybridge, UK",3653104.94
-0.456157,51.716249,"Kings Langley, UK",45260
-0.4543496,39.1201751,"Carcaixent, Valencia, Spain",134048
-0.454313,50.918329,"Storrington, UK",227295
-0.452653,51.389617,"Shepperton, UK",12345.66
-0.451462,51.022909,"Billingshurst RH14, UK",124798.8
-0.448632,51.753241,"Hemel Hempstead, UK",1759857.6
-0.4448669,39.4825816,"46930 Quart de Poblet, Valencia, Spain",347890.21
-0.443377,54.005996,"Driffield YO25, UK",397554
-0.4431618,39.5037093,"Paterna, Valencia, Spain",26870753.31
-0.43721139999999997,38.7805406,"Muro d'Alcoi, Alicante, Spain",151415
-0.436786,51.516758,"Hayes, UK",463689.76
-0.434858,53.723805,"Hessle, UK",328463.5
-0.4337304,39.1925693,"46680 Algemesí, Valencia, Spain",227794.77
-0.4333643,39.1511854,"46600 Alzira, Valencia, Spain",23019.48
-0.4200255,51.8786707,"Luton, UK",4613508.49
-0.4191503,51.4191935,"Sunbury-on-Thames, UK",111176
-0.4184093,39.4766346,"Mislata, Valencia, Spain",386540
-0.416969,51.38847,"Walton-on-Thames, UK",4056446
-0.4159848,51.5209866,"Middlesex House, 800 Uxbridge Rd, Hayes UB4 0RS, UK",23000
-0.413208,39.2927653,"46440 Almussafes, Valencia, Spain",430828.88
-0.412989,43.536618,"64410 Arzacq-Arraziguet, France",20766
-0.4120147,39.3625923,"46460 Silla, Valencia, Spain",163472
-0.410856,51.328783,"Cobham, UK",239658.4
-0.4079312,51.4057552,"Thames St, Sunbury-on-Thames TW16 6AF, UK",365000
-0.4078058,42.131845,"Huesca, Spain",1136865.2
-0.404297,51.070901,"Slinfold, Horsham RH13, UK",5391943
-0.399752,54.283113,"Scarborough, UK",253041.25
-0.3960275,39.5452518,"46113 Moncada, Valencia, Spain",756485.6
-0.39032,51.656489,"Watford, UK",4408150.75
-0.387285,43.403093,"64230 Sauvagnon, France",100806.25
-0.386705,52.296978,"Kimbolton, UK",96920
-0.38543,39.5465798,"Alfara del Patriarca, Valencia, Spain",276080
-0.384045,51.318697,"Stoke D'Abernon, Cobham KT11, UK",1729291
-0.3830231,39.2779662,"46430 Sollana, Valencia, Spain",158816
-0.3824868,40.8930228,"44550 Alcorisa, Teruel, Spain",157433
-0.3762881,39.4699075,"Valencia, Spain",61301451.38
-0.374821,51.402308,"West Molesey, UK",496132
-0.3733532,51.2783826,"Great Bookham, UK",1776497.75
-0.373149,51.4609218,"Hounslow, UK",870346
-0.3719119,51.4158208,"Hampton TW12, UK",1576979.22
-0.370797,43.2951,"Pau, France",1853212.71
-0.370679,49.182863,"14000 Caen, France",6293097.39
-0.365927,51.369487,"Esher, UK",393599.5
-0.36484,51.5265215,"Middlesex Cl, Southall UB1 2JP, UK",155255
-0.3646551,39.5177527,"46131 Bonrepòs i Mirambell, Valencia, Spain",167901.26
-0.3638114,42.5193594,"22600 Sabiñánigo, Huesca, Spain",618260.86
-0.358953,51.81846,"Harpenden AL5, UK",4140828.36
-0.351431,51.427313,"Hampton Hill, UK",549666.8
-0.350503,49.140254,"Ifs, France",151667
-0.343268,44.531032,"33210 Sauternes, France",363516
-0.339436,51.752725,"St Albans, UK",589859.05
-0.3367413,53.7456709,"Hull, UK",7913678.2
-0.333655,49.20358,"Hérouville-Saint-Clair, France",23130
-0.333285,53.387762,"Market Rasen LN8, UK",2500
-0.331342,51.426799,"Teddington, UK",14616757.06
-0.33112,51.296407,"Leatherhead, UK",1706073.2
-0.3260195,39.5577457,"46560 Massalfassar, Valencia, Spain",37985
-0.325858,51.062883,"Horsham, UK",1311478.05
-0.324844,39.5448254,"46550 Albuixec, Valencia, Spain",810987
-0.319769,49.176963,"Mondeville, France",97155
-0.319686,51.616419,"Stanmore, UK",374250
-0.3173869,51.686808,"Radlett, UK",1854584.28
-0.3101169,51.486073,"Brentford, UK",1053451
-0.303742,51.461311,"Richmond, UK",3265027.82
-0.300689,51.41233,"Kingston upon Thames, UK",7237023.62
-0.298193,51.644142,"Elstree, UK",761066.12
-0.297232,49.2039,"Colombelles, France",362647.14
-0.296968,51.310684,"Ashtead, UK",185980.4
-0.296254,51.363583,"Chessington, UK",85060
-0.288465,51.232796,"Brockham, UK",374259
-0.286788,52.128118,"Sandy SG19, UK",142839
-0.283414,51.94921,"Hitchin, UK",1402209.96
-0.281299,43.234419,"64510 Bordes, France",6712964.74
-0.2784385,39.6798633,"46500 Sagunto, Valencia, Spain",56400
-0.272308,51.657728,"Borehamwood, UK",115000
-0.2715558,50.8342086,"Shoreham-by-Sea, UK",3256625.6
-0.267382,51.336036,"Epsom, UK",127521.5
-0.265103,52.2300836,"St Neots, Saint Neots PE19, UK",170924.8
-0.2625949,39.96513,"12200 Onda, Castellón, Spain",152762.9
-0.259263,51.400663,"New Malden, UK",205083.52
-0.24468,51.38029,"Worcester Park, UK",199800
-0.2443137,52.5743042,"Peterborough, UK",1154379.2
-0.243985,44.912998,"33500 Libourne, France",558260.66
-0.2405299,52.5694985,"Peterborough, UK",1873312.06
-0.2378033,44.9321061,"Château Mazeyres Pomerol SC, 56 Avenue Georges Pompidou, 33500 Libourne, France",105181.82
-0.2285807,38.5079606,"03570 La Vila Joiosa, Alicante, Spain",52133
-0.226624,51.979074,"Letchworth Garden City, UK",195952
-0.22309,51.763366,"Hatfield, UK",6556476.67
-0.218147,53.151585,"Woodhall Spa LN10, UK",180645
-0.2168465,5.6329976,"Legon W Rd, Accra, Ghana",2354899.04
-0.2139151,40.0746462,"12110 L'Alcora, Castelló, Spain",591827
-0.205883,51.237276,"Reigate, UK",622600
-0.2008062,51.6516451,"Barnet, UK",23379
-0.198567,51.054159,"Handcross, Haywards Heath RH17, UK",361003.24
-0.196612,51.903761,"Stevenage, UK",1747097.13
-0.1963364,39.9297151,"Betxí, 12549, Castellón, Spain",96749
-0.187882,46.549262,"79420 Reffannes, France",1025783
-0.1872275,51.1091401,"Crawley, UK",1277638.16
-0.1869644,5.6037168,"Accra, Ghana",3415744.88
-0.1844671,38.968032,"Gandia, Valencia, Spain",423440.97
-0.182552,52.33146,"Huntingdon, UK",1626526.91
-0.175948,51.696636,"Potters Bar, UK",227528
-0.1758403,51.1349222,"Fleming Way, Crawley RH10, UK",32925
-0.172109,51.173516,"Horley, UK",45600
-0.1698949,51.9550897,"Weston, UK",9940
-0.168749,50.8279319,"Hove, UK",370400
-0.1553504,39.8539503,"12520 Nules, Castelló, Spain",685761
-0.1537024,52.7901016,"Spalding, UK",653736
-0.151845,51.363978,"Wallington, UK",311940
-0.1494988,40.1451772,"Castellón, Spain",848967.8
-0.1470569,39.8088264,"12593 Moncofa, Castelló, Spain",81983.98
-0.137163,50.82253,"Brighton, UK",9995196.88
-0.12871,44.929893,"Montagne, France",164700
-0.128701,50.954469,"Burgess Hill, UK",5055865.62
-0.1277583,51.5073509,"London, UK",1185190969.52
-0.119711,51.339228,"Purley, UK",141015
-0.117154,52.2486398,"Papworth Hall, Ermine St S, Papworth Everard, Cambridge CB23 3RD, UK",193969.37
-0.111116,47.223182,"Distré, France",9920
-0.1005932,39.9397706,"12540 Vila-real, Castelló, Spain",179459.28
-0.098234,51.376165,"Croydon, UK",280932
-0.096263,44.949033,"33570 Lussac, France",80684
-0.0875363,50.8668892,"Falmer, Brighton BN1, UK",39367753.05
-0.0848302,39.8895925,"12530 Borriana, Castellón, Spain",142064
-0.0816159,51.280296,"Caterham, UK",530220
-0.081157000000000007,51.795756,"Hertford, UK",1403398
-0.080893,47.260135,"49400 Saumur, France",11706
-0.080784,53.567471,"Grimsby, UK",564947
-0.066189,43.78776,"32110 Caupenne-d'Armagnac, France",77178.9
-0.0629989,39.9478425,"Almassora, Castelló, Spain",618300.4
-0.0513246,39.9863563,"Castellón de la Plana, Castellón, Spain",6621360.07
-0.0326531,5.6931346,"Ashaiman, Tema, Ghana",112000
-0.02796,51.0362,"Horsted Keynes, Haywards Heath RH17, UK",31967.32
-0.024066,52.048142,"Royston SG8, UK",1417330
-0.004534,52.3010639,"Swavesey, Cambridge, UK",571118
-0.002211,48.748573,"Cayenne, 61200 Urou-et-Crennes, France",140203.2
-3e-6,51.255714,"Oxted RH8, UK",548194.1
0.0071863,48.4183273,"La Plaine, 61250 Mieuxcé, France",770626.1
0.00878,50.873872,"Lewes, UK",263326.94
0.013156,51.406025,"Bromley, UK",228984
0.016009,52.083869,"Melbourn, Royston SG8, UK",1049914.22
0.022854,43.2020539,"Juillan, France",83791.6
0.02587,48.4629115,"La Réunion, 61250 Cuissai, France",2124729
0.045574,50.79307,"Newhaven BN9, UK",228921.6
0.054012,52.456102,"Chatteris, UK",1320000
0.065451,51.196259,"Edenbridge TN8, UK",492427.6
0.071827,51.266969,"Westerham TN16, UK",40404.5
0.075416,43.290152,"Bazet, France",273548.66
0.075766,51.536563,"Barking, UK",285087.24
0.0779659,52.137009,"Harston, Cambridge CB22, UK",86528.75
0.078082,43.232951,"Tarbes, France",663630
0.087806,51.767787,"Harlow, UK",675509.56
0.091266,48.432856,"Alençon, France",261579.95
0.095913,50.966414,"Uckfield TN22, UK",533480
0.097409,52.099861,"Thriplow, Royston SG8, UK",662907
0.1009392,51.4264863,"Sidcup, UK",285480
0.101397,45.608466,"16400 La Couronne, France",93560
0.1050557,38.8387992,"Dénia, Alicante, Spain",67724
0.107929,49.49437,"Le Havre, France",515059
0.112325,44.435664,"47250 Samazan, France",206197
0.121817,52.205337,"Cambridge, UK",448825724.92
0.132367,44.559412,"47180 Castelnau-sur-Gupie, France",294943.74
0.14743,51.53889,"Dagenham, UK",764791.51
0.1491049,43.065093,"65200 Bagnères-de-Bigorre, France",58500
0.1536502,51.8721635,"Bishop's Stortford CM23, UK",175708
0.154327,51.439933,"Bexley, UK",229456.6
0.1822046,51.4501131,"Crayford, Dartford, UK",14040
0.189816,51.311376,"Otford, Sevenoaks TN14, UK",269747
0.190898,51.27241,"Sevenoaks, UK",17017
0.194831,51.517732,"Rainham, UK",780890.39
0.199556,48.00611,"Le Mans, France",1331001
0.2055978,49.7070069,"Étretat, France",359646.66
0.2092987,52.1308776,"Babraham, Cambridge CB22, UK",373290
0.211946,52.0540639,"Little Chesterford, Saffron Walden CB10, UK",930264.48
0.218605,51.562254,"Hornchurch, UK",86100
0.233079,49.502579,"Gonfreville-l'Orcher, France",2977273.5
0.239215,52.022593,"Saffron Walden, UK",181290.4
0.248894,51.555914,"Upminster, UK",200300.64
0.2494235,50.908596,"East Sussex, UK",1101524.01
0.255234,50.864612,"Hailsham, UK",254240
0.25804,52.223476,"Bottisham, Cambridge CB25, UK",414376
0.262363,52.399539,"Ely, UK",1322317.41
0.27568,51.195043,"Tonbridge, UK",920754
0.2759465,40.4546831,"12578 Cervera del Maestrat, Castelló, Spain",140101
0.277723,52.097776,"Linton, Cambridge CB21, UK",103200
0.290472,50.768035,"Eastbourne, UK",75859.5
0.295805,44.1772769,"47230 Lavardac, France",51710
0.298192,44.258058,"47160 Buzet-sur-Baïse, France",104040
0.3071749,51.620475,"Brentwood, UK",189701.31
0.340375,46.580224,"86000 Poitiers, France",1883461.6
0.3417097,41.5217853,"22520 Fraga, Huesca, Spain",84530.4
0.353031,46.597823,"Buxerolles, France",389873
0.3772339,46.6698424,"Gare du Futuroscope, Passerelle TGV, 86360 Chasseneuil-du-Poitou, France",286521.9
0.378302,51.290303,"Offham, West Malling ME19, UK",107821.95
0.38498,52.31187,"Fordham, UK",280200
0.393984,52.173845,"Burrough Green, Newmarket CB8, UK",271642.41
0.4022963,52.7516798,"King's Lynn PE30, UK",17440
0.406217,47.324847,"37130 Langeais, France",180832
0.407962,52.24488,"Newmarket CB8, UK",254316.08
0.408784,51.2944249,"West Malling ME19, UK",1139569
0.414171,46.543425,"86550 Mignaloux-Beauvoir, France",467148
0.432357,48.658016,"61380 Mahéru, France",144557
0.440945,52.082766,"Haverhill CB9, UK",315726
0.4685497,51.7355868,"Chelmsford, UK",614603.5
0.4690888,51.7343313,"Essex, UK",2794397.65
0.472921,50.985538,"Robertsbridge, UK",411441
